unix,date,symbol,open,high,low,close,Volume ETH,Volume USD
1589068800,5/10/2020 0:00,ETH/USD,209.76,209.96,180,188.06,122466.8407,23031114.06
1588982400,5/9/2020 0:00,ETH/USD,211.67,214.72,208.49,210.21,35735.38854,7511936.026
1588896000,5/8/2020 0:00,ETH/USD,212.68,216.85,207.22,211.59,45587.86497,9645936.348
1588809600,5/7/2020 0:00,ETH/USD,199.09,215.55,196.72,212.56,103978.2885,22101625.01
1588723200,5/6/2020 0:00,ETH/USD,205.26,212,198.16,199.13,57045.27034,11359424.68
1588636800,5/5/2020 0:00,ETH/USD,207.29,212.13,200.66,205.62,30469.48561,6265135.631
1588550400,5/4/2020 0:00,ETH/USD,209.91,210.75,195.01,207.01,54083.23038,11195769.52
1588464000,5/3/2020 0:00,ETH/USD,214.24,219.18,205.03,210.2,42008.78641,8830246.903
1588377600,5/2/2020 0:00,ETH/USD,211.93,215.49,210.38,214.07,17518.70413,3750228.992
1588291200,5/1/2020 0:00,ETH/USD,206.43,217.58,206.32,212.02,44824.00051,9503584.589
1588204800,4/30/2020 0:00,ETH/USD,215.67,227.73,201.66,206.2,103718.9361,21386844.62
1588118400,4/29/2020 0:00,ETH/USD,196.85,219.5,196.79,215.67,130958.6952,28243861.79
1588032000,4/28/2020 0:00,ETH/USD,196.71,198,192.48,196.73,31959.57633,6287407.452
1587945600,4/27/2020 0:00,ETH/USD,197.98,199.56,189.2,196.9,44891.70676,8839177.061
1587859200,4/26/2020 0:00,ETH/USD,195,200,192.51,197.96,51840.35446,10262316.57
1587772800,4/25/2020 0:00,ETH/USD,187.42,198.3,186,194,38526.01771,7474047.436
1587686400,4/24/2020 0:00,ETH/USD,185.44,190,184.76,187.56,41405.32479,7765982.718
1587600000,4/23/2020 0:00,ETH/USD,183.11,194.51,178.26,185.67,98909.0774,18364448.4
1587513600,4/22/2020 0:00,ETH/USD,170.65,184.3,170.01,183.25,45482.2658,8334625.207
1587427200,4/21/2020 0:00,ETH/USD,170.48,174.96,168.35,171.07,28178.2956,4820461.029
1587340800,4/20/2020 0:00,ETH/USD,180.15,186.63,166.8,170.64,94313.37545,16093634.39
1587254400,4/19/2020 0:00,ETH/USD,187.76,188.58,176.45,180.2,31718.63714,5715698.412
1587168000,4/18/2020 0:00,ETH/USD,170.71,189.73,170.71,188.03,54336.80949,10216950.29
1587081600,4/17/2020 0:00,ETH/USD,172.92,175.12,168.12,171,27438.69464,4692016.783
1586995200,4/16/2020 0:00,ETH/USD,152.53,175.17,148.19,172.37,93356.13573,16091797.12
1586908800,4/15/2020 0:00,ETH/USD,158.34,161.5,151.9,152.96,33567.88494,5134543.681
1586822400,4/14/2020 0:00,ETH/USD,157.23,162.26,155.32,158.61,26312.72837,4173461.846
1586736000,4/13/2020 0:00,ETH/USD,158.05,159.65,148.82,157.03,52489.38883,8242408.728
1586649600,4/12/2020 0:00,ETH/USD,158.65,165.48,155.24,158.39,35342.109,5597836.645
1586563200,4/11/2020 0:00,ETH/USD,158.4,161.62,154.06,158.65,26233.72852,4161981.03
1586476800,4/10/2020 0:00,ETH/USD,169.79,170.35,152.18,157.97,69435.02428,10968650.79
1586390400,4/9/2020 0:00,ETH/USD,173.13,173.7,165.28,170.07,46460.10694,7901470.387
1586304000,4/8/2020 0:00,ETH/USD,164.68,174.75,163.67,173.23,52450.68693,9086032.497
1586217600,4/7/2020 0:00,ETH/USD,171.5,176.65,162.18,164.55,100869.805,16598126.41
1586131200,4/6/2020 0:00,ETH/USD,142.79,172.26,142.79,171.65,103826.5649,17821829.86
1586044800,4/5/2020 0:00,ETH/USD,144.92,145.93,140.78,143.03,13210.43032,1889487.849
1585958400,4/4/2020 0:00,ETH/USD,141.37,146.72,139.04,144.59,19772.81643,2858951.527
1585872000,4/3/2020 0:00,ETH/USD,141.31,147.24,137.89,141.4,46495.40097,6574449.698
1585785600,4/2/2020 0:00,ETH/USD,136.59,150,135.42,141.71,59641.4994,8451796.879
1585699200,4/1/2020 0:00,ETH/USD,133.17,137.2,128.91,135.98,32940.69795,4479276.107
1585612800,3/31/2020 0:00,ETH/USD,132.48,135.79,130.5,133.14,23130.90087,3079648.142
1585526400,3/30/2020 0:00,ETH/USD,124.45,135.56,124.01,132.36,34805.26075,4606824.312
1585440000,3/29/2020 0:00,ETH/USD,132,132,123.27,124.59,44183.66168,5504842.409
1585353600,3/28/2020 0:00,ETH/USD,131.42,133.47,125.02,131.35,48311.98665,6345779.447
1585267200,3/27/2020 0:00,ETH/USD,139.29,142.45,128.94,131.43,50317.19992,6613189.586
1585180800,3/26/2020 0:00,ETH/USD,136.86,140.21,133.47,138.97,47945.34131,6662964.082
1585094400,3/25/2020 0:00,ETH/USD,138.79,142.86,132.05,136.42,63452.35595,8656170.398
1585008000,3/24/2020 0:00,ETH/USD,136.63,144.06,132.99,139.12,103407.7375,14386084.45
1584921600,3/23/2020 0:00,ETH/USD,122.24,138.19,119.04,136.54,71195.64487,9721053.351
1584835200,3/22/2020 0:00,ETH/USD,132.47,137.26,120.49,122.47,53577.57091,6561645.109
1584748800,3/21/2020 0:00,ETH/USD,133.5,137.61,126,132.65,71549.57174,9491050.691
1584662400,3/20/2020 0:00,ETH/USD,137.18,153.48,115.5,133.5,153435.2665,20483608.07
1584576000,3/19/2020 0:00,ETH/USD,118.84,144.87,115.78,136.75,127650.1492,17456157.9
1584489600,3/18/2020 0:00,ETH/USD,116.16,118.73,110.11,118.63,87672.92988,10400639.67
1584403200,3/17/2020 0:00,ETH/USD,112,121.33,109.68,115.91,69740.63916,8083637.485
1584316800,3/16/2020 0:00,ETH/USD,123.11,123.81,100.66,111.04,167022.6145,18546191.11
1584230400,3/15/2020 0:00,ETH/USD,122.43,133.78,120,123.55,128402.0815,15864077.17
1584144000,3/14/2020 0:00,ETH/USD,135.23,135.6,120.82,122.43,80715.61817,9882013.133
1584057600,3/13/2020 0:00,ETH/USD,109.35,148.33,88.2,135.45,397258.1431,53808615.48
1583971200,3/12/2020 0:00,ETH/USD,195.07,195.57,102.66,109.42,343137.4002,37546094.33
1583884800,3/11/2020 0:00,ETH/USD,200.51,203.13,181.72,194.57,81751.97167,15906481.13
1583798400,3/10/2020 0:00,ETH/USD,202.93,206.39,195.56,200.39,62621.30736,12548683.78
1583712000,3/9/2020 0:00,ETH/USD,199.83,208.62,189.64,202.93,111388.8333,22604135.95
1583625600,3/8/2020 0:00,ETH/USD,237.27,237.27,195.91,199.38,65388.05338,13037070.08
1583539200,3/7/2020 0:00,ETH/USD,245.54,252.82,235.64,237.54,27900.13171,6627397.287
1583452800,3/6/2020 0:00,ETH/USD,228.46,245.93,227.69,245.52,52598.13501,12913894.11
1583366400,3/5/2020 0:00,ETH/USD,224.49,234.43,224.49,228.81,60978.31881,13952449.13
1583280000,3/4/2020 0:00,ETH/USD,224,228.89,220.33,224.52,20732.32519,4654821.652
1583193600,3/3/2020 0:00,ETH/USD,232.12,233.03,219.9,223.46,48628.61092,10866549.4
1583107200,3/2/2020 0:00,ETH/USD,217.14,234.65,215.81,231.97,42712.82575,9908094.189
1583020800,3/1/2020 0:00,ETH/USD,218.38,227.76,211.89,217.34,32911.95778,7153084.904
1582934400,2/29/2020 0:00,ETH/USD,227.68,233.32,217.13,217.63,17738.50781,3860431.455
1582848000,2/28/2020 0:00,ETH/USD,227.8,234.84,213.36,227.26,38953.1686,8852497.097
1582761600,2/27/2020 0:00,ETH/USD,223.6,239,209.37,227.23,62606.46719,14226067.54
1582675200,2/26/2020 0:00,ETH/USD,245.08,249.91,215.13,223.76,96974.77987,21699076.74
1582588800,2/25/2020 0:00,ETH/USD,264.6,265.17,243.91,246.58,44103.21532,10874970.83
1582502400,2/24/2020 0:00,ETH/USD,275.41,278.22,256.55,266.04,26262.95494,6986996.533
1582416000,2/23/2020 0:00,ETH/USD,262.51,276.52,261.91,275.66,21398.17688,5898621.439
1582329600,2/22/2020 0:00,ETH/USD,264.4,267.43,255.16,262.13,15758.12188,4130676.487
1582243200,2/21/2020 0:00,ETH/USD,257.18,269,254.36,265.71,37646.27445,10002991.58
1582156800,2/20/2020 0:00,ETH/USD,258.51,263.81,245,257.42,43814.36518,11278693.88
1582070400,2/19/2020 0:00,ETH/USD,283.4,287,251.03,258.57,47682.25603,12329200.94
1581984000,2/18/2020 0:00,ETH/USD,268.41,286.77,258.72,281.87,55006.06956,15504560.83
1581897600,2/17/2020 0:00,ETH/USD,258.75,269.12,242.31,268.3,45087.2064,12096897.48
1581811200,2/16/2020 0:00,ETH/USD,265.02,273.98,236.32,258.89,40568.17089,10502693.76
1581724800,2/15/2020 0:00,ETH/USD,285.97,289.04,261.2,264.67,46519.02413,12312190.12
1581638400,2/14/2020 0:00,ETH/USD,268.44,287.81,259.67,285.96,49082.02214,14035495.05
1581552000,2/13/2020 0:00,ETH/USD,266.55,278.31,255.24,268.94,73512.32873,19770405.69
1581465600,2/12/2020 0:00,ETH/USD,238.51,275.85,238.47,266.42,70390.13424,18753339.56
1581379200,2/11/2020 0:00,ETH/USD,223.23,239.69,217.82,237.95,43291.61249,10301239.19
1581292800,2/10/2020 0:00,ETH/USD,229.23,229.84,213.37,222.74,31986.45785,7124663.622
1581206400,2/9/2020 0:00,ETH/USD,223.6,230.98,223.6,228.42,37340.04025,8529211.994
1581120000,2/8/2020 0:00,ETH/USD,222.95,228.03,213.56,223.2,22896.13856,5110418.127
1581033600,2/7/2020 0:00,ETH/USD,213.08,224.44,212.88,223.43,44944.26688,10041897.55
1580947200,2/6/2020 0:00,ETH/USD,204.16,216.39,200.47,213.09,38877.48936,8284404.208
1580860800,2/5/2020 0:00,ETH/USD,188.15,207.91,187.5,203.54,37437.29519,7619987.063
1580774400,2/4/2020 0:00,ETH/USD,190.23,191.47,181.93,188.15,24514.89431,4612477.365
1580688000,2/3/2020 0:00,ETH/USD,187.69,195,186.45,189.66,21746.64866,4124469.386
1580601600,2/2/2020 0:00,ETH/USD,183.52,193.13,179,188.16,24383.94593,4588083.266
1580515200,2/1/2020 0:00,ETH/USD,179.83,184.32,179,183.51,10707.05739,1964852.101
1580428800,1/31/2020 0:00,ETH/USD,184.41,185.15,174.77,179.84,31905.55472,5737894.961
1580342400,1/30/2020 0:00,ETH/USD,172.85,186.4,170.56,184.3,28016.33607,5163410.737
1580256000,1/29/2020 0:00,ETH/USD,176.33,178.3,173.2,173.45,12447.70455,2159054.354
1580169600,1/28/2020 0:00,ETH/USD,169.73,176.26,169.73,175.8,28602.29925,5028284.209
1580083200,1/27/2020 0:00,ETH/USD,167.52,171.84,164.77,169.73,19627.22628,3331329.116
1579996800,1/26/2020 0:00,ETH/USD,159.6,167.71,159.13,167.65,7709.409705,1292482.537
1579910400,1/25/2020 0:00,ETH/USD,162.05,162.32,157.55,160.54,3852.115637,618418.6444
1579824000,1/24/2020 0:00,ETH/USD,162.5,164.24,155.12,162.15,50015.80652,8110063.027
1579737600,1/23/2020 0:00,ETH/USD,167.48,167.48,158.68,162.51,15319.59468,2489587.331
1579651200,1/22/2020 0:00,ETH/USD,169.41,171.03,165.64,167.81,14719.87144,2470141.626
1579564800,1/21/2020 0:00,ETH/USD,166.68,169.99,164.28,169.35,25536.58671,4324620.959
1579478400,1/20/2020 0:00,ETH/USD,166.78,169.23,160.9,166.65,25280.69585,4213027.963
1579392000,1/19/2020 0:00,ETH/USD,174.29,178,161.53,166.72,21710.23677,3619530.675
1579305600,1/18/2020 0:00,ETH/USD,169.67,179.26,164.78,174.24,23068.04933,4019376.915
1579219200,1/17/2020 0:00,ETH/USD,164.56,174.3,162.01,169.62,36387.65075,6172073.321
1579132800,1/16/2020 0:00,ETH/USD,166.06,167.28,158.35,164.09,32297.63847,5299719.496
1579046400,1/15/2020 0:00,ETH/USD,165.68,171.78,159.09,166.26,53765.38287,8939032.556
1578960000,1/14/2020 0:00,ETH/USD,143.73,170.86,143.73,165.93,76002.18602,12611042.73
1578873600,1/13/2020 0:00,ETH/USD,146.69,146.86,142.14,143.51,14097.81562,2023177.519
1578787200,1/12/2020 0:00,ETH/USD,142.37,146.55,141.83,146.28,4319.420787,631844.8727
1578700800,1/11/2020 0:00,ETH/USD,144.64,148,142.01,142.63,9947.045469,1418747.095
1578614400,1/10/2020 0:00,ETH/USD,137.71,145.29,135.18,144.73,20791.1086,3009097.148
1578528000,1/9/2020 0:00,ETH/USD,140.55,141.19,135.4,137.92,23551.99848,3248291.63
1578441600,1/8/2020 0:00,ETH/USD,142.86,148,136.42,140.48,41734.20781,5862821.514
1578355200,1/7/2020 0:00,ETH/USD,144.39,145.2,138.87,143,17039.76957,2436687.048
1578268800,1/6/2020 0:00,ETH/USD,135.22,144.41,134.81,144.37,28594.18325,4128142.235
1578182400,1/5/2020 0:00,ETH/USD,134.22,138.23,134.12,134.94,6286.337027,848278.3184
1578096000,1/4/2020 0:00,ETH/USD,134.35,135.69,132.3,133.85,8324.23354,1114198.659
1578009600,1/3/2020 0:00,ETH/USD,126.7,134.9,125.55,133.89,33830.22394,4529528.683
1577923200,1/2/2020 0:00,ETH/USD,130.15,130.31,125.67,126.76,14036.96578,1779325.782
1577836800,1/1/2020 0:00,ETH/USD,128.5,132.64,128.17,130.27,9263.159145,1206711.742
1577750400,12/31/2019 0:00,ETH/USD,130.98,133.28,127.65,128.63,14849.53289,1910095.415
1577664000,12/30/2019 0:00,ETH/USD,133.95,135.99,129.93,131.05,8088.673689,1060020.687
1577577600,12/29/2019 0:00,ETH/USD,127.79,137.72,127.32,134.25,13743.97852,1845129.117
1577491200,12/28/2019 0:00,ETH/USD,126.06,129.49,125.74,127.73,3245.507859,414548.7188
1577404800,12/27/2019 0:00,ETH/USD,125.39,126.7,121.82,126.31,9552.742213,1206606.869
1577318400,12/26/2019 0:00,ETH/USD,124.9,132.03,124.09,125.43,15307.39346,1920006.361
1577232000,12/25/2019 0:00,ETH/USD,127.82,127.82,123.02,124.97,12517.80173,1564349.682
1577145600,12/24/2019 0:00,ETH/USD,127.72,129.69,126.63,127.74,7481.555111,955693.8499
1577059200,12/23/2019 0:00,ETH/USD,132.44,135.16,126.1,128.11,20694.61411,2651187.013
1576972800,12/22/2019 0:00,ETH/USD,127.14,133.05,126.87,132.28,13919.89091,1841323.169
1576886400,12/21/2019 0:00,ETH/USD,128.4,128.44,126.62,127.11,6769.975572,860531.5949
1576800000,12/20/2019 0:00,ETH/USD,128.25,129.35,125.72,128.28,18170.71607,2330939.457
1576713600,12/19/2019 0:00,ETH/USD,133.63,134.1,125.6,128.15,38878.65812,4982300.039
1576627200,12/18/2019 0:00,ETH/USD,121.82,134.81,116,132.94,55401.18047,7365032.932
1576540800,12/17/2019 0:00,ETH/USD,132.33,132.63,119.72,121.78,48569.29086,5914768.241
1576454400,12/16/2019 0:00,ETH/USD,142.53,142.53,128.94,132.29,48678.33464,6439656.89
1576368000,12/15/2019 0:00,ETH/USD,141.57,144,139.79,142.33,8823.411632,1255836.178
1576281600,12/14/2019 0:00,ETH/USD,144.67,145,141.02,141.64,5665.082859,802402.3362
1576195200,12/13/2019 0:00,ETH/USD,144.92,145.12,142.74,144.59,15137.36291,2188711.303
1576108800,12/12/2019 0:00,ETH/USD,143.31,145.68,139.18,144.74,20091.22178,2908003.44
1576022400,12/11/2019 0:00,ETH/USD,145.48,146.31,141.93,143.2,7134.994556,1021731.22
1575936000,12/10/2019 0:00,ETH/USD,147.29,148.28,143.73,145.64,15409.27675,2244207.067
1575849600,12/9/2019 0:00,ETH/USD,150.53,151.58,146.61,147.36,13230.82564,1949694.466
1575763200,12/8/2019 0:00,ETH/USD,147,151.99,146.17,150.62,6733.518084,1014202.494
1575676800,12/7/2019 0:00,ETH/USD,149.11,149.94,147.13,147.31,4143.012684,610307.1984
1575590400,12/6/2019 0:00,ETH/USD,148.21,149.79,145.78,148.49,15950.78713,2368532.381
1575504000,12/5/2019 0:00,ETH/USD,145.32,148.93,143.7,147.99,13770.9266,2037959.427
1575417600,12/4/2019 0:00,ETH/USD,147.03,152.57,143.11,145.46,23895.07995,3475778.329
1575331200,12/3/2019 0:00,ETH/USD,148.95,150.02,145.73,147.38,11106.47063,1636871.641
1575244800,12/2/2019 0:00,ETH/USD,151.1,151.58,146.88,149.04,7135.543895,1063481.462
1575158400,12/1/2019 0:00,ETH/USD,151.34,152.26,145.91,151.13,8959.622742,1354067.785
1575072000,11/30/2019 0:00,ETH/USD,154.36,155.36,149.79,151.65,9481.315656,1437841.519
1574985600,11/29/2019 0:00,ETH/USD,151.02,157.76,150.68,154.6,21941.82077,3392205.49
1574899200,11/28/2019 0:00,ETH/USD,153.35,154.84,149.35,150.96,19258.1434,2907209.327
1574812800,11/27/2019 0:00,ETH/USD,147.61,155.86,140.96,152.64,62566.96886,9550222.126
1574726400,11/26/2019 0:00,ETH/USD,145.97,150,143.6,147.77,22144.25169,3272256.073
1574640000,11/25/2019 0:00,ETH/USD,140.08,151.91,131.74,145.94,91709.01679,13384013.91
1574553600,11/24/2019 0:00,ETH/USD,151.93,153.07,138.62,139.79,15312.96452,2140599.311
1574467200,11/23/2019 0:00,ETH/USD,149.5,154.44,146.43,152.34,8416.432069,1282159.261
1574380800,11/22/2019 0:00,ETH/USD,160.9,162.68,137.71,150.17,91617.2275,13758159.05
1574294400,11/21/2019 0:00,ETH/USD,174.42,175.33,155.53,160.9,38041.25153,6120837.371
1574208000,11/20/2019 0:00,ETH/USD,175.81,177.3,173.24,174.23,9957.862654,1734958.41
1574121600,11/19/2019 0:00,ETH/USD,177.65,178.09,172.5,175.65,16181.78115,2842329.859
1574035200,11/18/2019 0:00,ETH/USD,183.53,184.12,174.15,177.86,12991.74845,2310712.379
1573948800,11/17/2019 0:00,ETH/USD,182.32,186.27,179.96,183.85,4373.67665,804100.4522
1573862400,11/16/2019 0:00,ETH/USD,179.83,183.28,179.04,182.33,6070.145939,1106769.709
1573776000,11/15/2019 0:00,ETH/USD,184.81,187,177.11,179.82,21867.04144,3932131.392
1573689600,11/14/2019 0:00,ETH/USD,188.22,188.22,182.71,184.45,11650.31543,2148900.681
1573603200,11/13/2019 0:00,ETH/USD,186.89,189.45,185.08,187.75,9122.097734,1712673.85
1573516800,11/12/2019 0:00,ETH/USD,184.15,187.38,182.01,186.73,11199.62394,2091305.779
1573430400,11/11/2019 0:00,ETH/USD,188.98,190,183.47,184.39,11736.05676,2164011.507
1573344000,11/10/2019 0:00,ETH/USD,184.61,192,183.36,188.99,11190.88165,2114964.722
1573257600,11/9/2019 0:00,ETH/USD,183.49,185.73,182.24,185.04,5816.519512,1076288.77
1573171200,11/8/2019 0:00,ETH/USD,186.43,188.14,180.78,183.88,23209.95674,4267846.845
1573084800,11/7/2019 0:00,ETH/USD,191.22,191.87,184.32,186.23,10332.61591,1924243.06
1572998400,11/6/2019 0:00,ETH/USD,188.69,194.73,187.86,191.14,16394.04538,3133557.833
1572912000,11/5/2019 0:00,ETH/USD,186.11,192.64,182.48,188.68,25726.12927,4854006.07
1572825600,11/4/2019 0:00,ETH/USD,181.61,189.64,180.42,186.31,13152.3724,2450418.503
1572739200,11/3/2019 0:00,ETH/USD,182.92,184.97,179.11,181.57,4947.996206,898407.6712
1572652800,11/2/2019 0:00,ETH/USD,183.41,186.24,181.95,182.72,5148.765801,940782.4872
1572566400,11/1/2019 0:00,ETH/USD,182.08,184.88,177.25,183.42,19320.01999,3543678.066
1572480000,10/31/2019 0:00,ETH/USD,183.7,185.47,177.57,182.69,26791.8279,4894599.039
1572393600,10/30/2019 0:00,ETH/USD,190.81,192.15,180.08,183.31,28814.20639,5281932.173
1572307200,10/29/2019 0:00,ETH/USD,181.94,193.24,181.66,190.95,39975.47231,7633316.437
1572220800,10/28/2019 0:00,ETH/USD,184.36,189.91,180.8,181.98,30477.19223,5546239.443
1572134400,10/27/2019 0:00,ETH/USD,180.28,189.22,176.84,184.34,20108.67064,3706832.345
1572048000,10/26/2019 0:00,ETH/USD,182.1,198.97,173.62,179.93,61819.68201,11123215.38
1571961600,10/25/2019 0:00,ETH/USD,160.79,187.78,160.42,181.51,55616.45281,10094942.35
1571875200,10/24/2019 0:00,ETH/USD,162.39,164,158.85,160.66,30456.70438,4893174.126
1571788800,10/23/2019 0:00,ETH/USD,171.13,171.53,153.21,162.49,58624.30434,9525863.213
1571702400,10/22/2019 0:00,ETH/USD,174.43,175.5,170.47,171.29,12238.90474,2096401.992
1571616000,10/21/2019 0:00,ETH/USD,175.5,178.19,171.72,174.24,29318.87011,5108519.928
1571529600,10/20/2019 0:00,ETH/USD,172.16,176.8,169.23,175.62,13462.25484,2364241.195
1571443200,10/19/2019 0:00,ETH/USD,173.06,175.06,169.66,172.08,12433.57585,2139569.732
1571356800,10/18/2019 0:00,ETH/USD,177.43,177.48,168.34,173.21,28940.88047,5012849.906
1571270400,10/17/2019 0:00,ETH/USD,174.52,179.17,172.78,177.51,20128.53513,3573016.272
1571184000,10/16/2019 0:00,ETH/USD,180.55,181.2,171.39,174.75,23464.71973,4100459.773
1571097600,10/15/2019 0:00,ETH/USD,187.04,188.52,177.27,180.67,38920.9836,7031854.108
1571011200,10/14/2019 0:00,ETH/USD,180.96,187.89,180.67,186.74,18627.04024,3478413.495
1570924800,10/13/2019 0:00,ETH/USD,179.97,184.85,178.34,181.18,13778.96969,2496473.729
1570838400,10/12/2019 0:00,ETH/USD,180.86,184.87,177.23,180.02,14326.33987,2579027.703
1570752000,10/11/2019 0:00,ETH/USD,191.69,197.9,178.91,180.84,57502.90439,10398825.23
1570665600,10/10/2019 0:00,ETH/USD,193.39,194.81,187.3,191.64,20692.2169,3965456.447
1570579200,10/9/2019 0:00,ETH/USD,180.91,196,179.14,193.18,56852.89417,10982842.1
1570492800,10/8/2019 0:00,ETH/USD,180.49,185.3,176.88,180.73,22906.32786,4139860.634
1570406400,10/7/2019 0:00,ETH/USD,170.17,182.68,168.71,180.23,32314.80588,5824097.464
1570320000,10/6/2019 0:00,ETH/USD,176.57,177.18,167.08,170.12,23700.64213,4031953.24
1570233600,10/5/2019 0:00,ETH/USD,175.55,177.03,172,176.63,10735.52756,1896216.233
1570147200,10/4/2019 0:00,ETH/USD,175.05,179.51,170.9,176.49,23577.599,4161210.447
1570060800,10/3/2019 0:00,ETH/USD,181.2,181.22,169.54,175.02,24580.61171,4302098.661
1569974400,10/2/2019 0:00,ETH/USD,176.21,181.9,174.27,180.86,22928.14867,4146784.969
1569888000,10/1/2019 0:00,ETH/USD,181.37,185.82,173.92,176.2,47029.2822,8286559.524
1569801600,9/30/2019 0:00,ETH/USD,169.47,181.8,165.2,181.34,55631.94926,10088297.68
1569715200,9/29/2019 0:00,ETH/USD,173.98,174.92,164.3,169.42,20815.46795,3526556.58
1569628800,9/28/2019 0:00,ETH/USD,174,175.88,168.5,173.8,25478.76466,4428209.298
1569542400,9/27/2019 0:00,ETH/USD,166.32,177.36,161.05,173.79,61713.50418,10725189.89
1569456000,9/26/2019 0:00,ETH/USD,169.84,171,152.26,165.71,77921.91673,12912440.82
1569369600,9/25/2019 0:00,ETH/USD,166.17,175.06,162.27,169.97,48531.67144,8248928.194
1569283200,9/24/2019 0:00,ETH/USD,201.16,202.73,152.71,166.9,176405.1034,29442011.75
1569196800,9/23/2019 0:00,ETH/USD,211.46,211.71,198.34,201.04,41939.02914,8431422.418
1569110400,9/22/2019 0:00,ETH/USD,215.29,215.32,206.06,211.17,32596.66026,6883436.748
1569024000,9/21/2019 0:00,ETH/USD,218.43,221.17,213.51,214.77,32587.22875,6998759.12
1568937600,9/20/2019 0:00,ETH/USD,221.27,222.01,211.55,218.11,33764.64714,7364407.187
1568851200,9/19/2019 0:00,ETH/USD,210.04,224.68,201.88,220.78,58435.33076,12901352.33
1568764800,9/18/2019 0:00,ETH/USD,207.98,217.42,207.89,210.25,45553.48367,9577619.941
1568678400,9/17/2019 0:00,ETH/USD,197.75,215.26,196.04,207.83,89452.00502,18590810.2
1568592000,9/16/2019 0:00,ETH/USD,189.34,199.54,188.4,197.82,48811.82154,9655954.536
1568505600,9/15/2019 0:00,ETH/USD,188.93,190.88,186.46,189.54,14365.35472,2722809.334
1568419200,9/14/2019 0:00,ETH/USD,181.5,189.21,180.17,188.73,14895.15129,2811161.903
1568332800,9/13/2019 0:00,ETH/USD,181.35,181.94,177.59,181.3,10565.86754,1915591.784
1568246400,9/12/2019 0:00,ETH/USD,178.42,182.7,176.45,180.72,8542.76812,1543849.055
1568160000,9/11/2019 0:00,ETH/USD,179.84,182.32,173.9,178.33,20571.09571,3668443.498
1568073600,9/10/2019 0:00,ETH/USD,180.62,184.59,176.38,179.76,12195.58192,2192277.806
1567987200,9/9/2019 0:00,ETH/USD,181.49,187.99,175.83,180.57,20240.8509,3654890.446
1567900800,9/8/2019 0:00,ETH/USD,178.49,184.48,176.36,181.48,18341.34547,3328587.376
1567814400,9/7/2019 0:00,ETH/USD,169.12,181.07,168.33,178.3,14787.77909,2636661.012
1567728000,9/6/2019 0:00,ETH/USD,173.87,178.65,165,169.09,23738.88339,4014007.792
1567641600,9/5/2019 0:00,ETH/USD,174.75,177.77,169.59,174.62,14054.53541,2454202.973
1567555200,9/4/2019 0:00,ETH/USD,178.57,180.28,173.35,174.91,19408.0568,3394663.215
1567468800,9/3/2019 0:00,ETH/USD,178.77,183.06,174.03,178.91,21869.68422,3912705.203
1567382400,9/2/2019 0:00,ETH/USD,171.48,181.93,170.45,178.75,14905.81387,2664414.228
1567296000,9/1/2019 0:00,ETH/USD,172,173.75,167.65,171.27,6806.084842,1165678.151
1567209600,8/31/2019 0:00,ETH/USD,168.12,174.83,165.9,171.87,6378.061754,1096197.474
1567123200,8/30/2019 0:00,ETH/USD,169.04,170.35,165.51,168.33,11519.66474,1939105.166
1567036800,8/29/2019 0:00,ETH/USD,172.65,173.76,163.62,168.92,35128.40697,5933890.506
1566950400,8/28/2019 0:00,ETH/USD,186.86,187.97,165.84,172.83,41961.67077,7252235.56
1566864000,8/27/2019 0:00,ETH/USD,188.13,188.95,184.5,187.45,16961.71519,3179473.511
1566777600,8/26/2019 0:00,ETH/USD,186.83,194.66,185.66,188.38,22285.75099,4198189.772
1566691200,8/25/2019 0:00,ETH/USD,190.72,192.63,182.98,186.45,12263.42382,2286515.37
1566604800,8/24/2019 0:00,ETH/USD,194.32,194.32,185.89,191.06,9114.07158,1741334.516
1566518400,8/23/2019 0:00,ETH/USD,190.27,197.6,188.72,194.51,39229.16101,7630464.109
1566432000,8/22/2019 0:00,ETH/USD,187.66,195.07,182.56,190.81,32391.35628,6180594.693
1566345600,8/21/2019 0:00,ETH/USD,196.53,197.03,180,187.17,30050.27179,5624509.371
1566259200,8/20/2019 0:00,ETH/USD,202.4,202.87,194.45,196.41,21897.29856,4300848.41
1566172800,8/19/2019 0:00,ETH/USD,194.54,203.68,192.85,202.4,41032.48796,8304975.564
1566086400,8/18/2019 0:00,ETH/USD,185.77,198,183.27,194.72,26562.94486,5172336.622
1566000000,8/17/2019 0:00,ETH/USD,185.5,186.83,182,185.51,19830.26378,3678712.234
1565913600,8/16/2019 0:00,ETH/USD,188.03,188.09,178,185.27,38098.92725,7058588.252
1565827200,8/15/2019 0:00,ETH/USD,186.43,189.91,173.35,188.31,88892.53393,16739353.06
1565740800,8/14/2019 0:00,ETH/USD,208.44,209.17,181.5,186.12,59453.51155,11065487.57
1565654400,8/13/2019 0:00,ETH/USD,211.16,211.27,202.86,208.49,30559.20215,6371288.056
1565568000,8/12/2019 0:00,ETH/USD,216.11,216.38,209.27,211.18,14895.14807,3145557.369
1565481600,8/11/2019 0:00,ETH/USD,205.99,216.54,205.73,216.02,24013.33124,5187359.814
1565395200,8/10/2019 0:00,ETH/USD,210.63,214.82,198.23,206.46,15711.9305,3243885.172
